timestamp_utc,timestamp_brussels,price_eur_mwh,bzn,source
2025-09-30T12:00:00.000Z,2025-09-30T14:00:00,,BE,energy-charts
2025-09-30T13:00:00.000Z,2025-09-30T15:00:00,,BE,energy-charts
2025-09-30T14:00:00.000Z,2025-09-30T16:00:00,,BE,energy-charts
2025-09-30T15:00:00.000Z,2025-09-30T17:00:00,,BE,energy-charts
2025-09-30T16:00:00.000Z,2025-09-30T18:00:00,,BE,energy-charts
2025-09-30T17:00:00.000Z,2025-09-30T19:00:00,,BE,energy-charts
2025-09-30T18:00:00.000Z,2025-09-30T20:00:00,,BE,energy-charts
2025-09-30T19:00:00.000Z,2025-09-30T21:00:00,,BE,energy-charts
2025-09-30T20:00:00.000Z,2025-09-30T22:00:00,,BE,energy-charts
2025-09-30T21:00:00.000Z,2025-09-30T23:00:00,,BE,energy-charts
2025-09-30T22:00:00.000Z,2025-10-01T00:00:00,102.68,BE,energy-charts
2025-09-30T22:15:00.000Z,2025-10-01T00:15:00,92.25,BE,energy-charts
2025-09-30T22:30:00.000Z,2025-10-01T00:30:00,80.47,BE,energy-charts
2025-09-30T22:45:00.000Z,2025-10-01T00:45:00,79.53,BE,energy-charts
2025-09-30T23:00:00.000Z,2025-10-01T01:00:00,89.28,BE,energy-charts
2025-09-30T23:15:00.000Z,2025-10-01T01:15:00,84.28,BE,energy-charts
2025-09-30T23:30:00.000Z,2025-10-01T01:30:00,82.64,BE,energy-charts
2025-09-30T23:45:00.000Z,2025-10-01T01:45:00,80.06,BE,energy-charts
2025-10-01T00:00:00.000Z,2025-10-01T02:00:00,79.52,BE,energy-charts
2025-10-01T00:15:00.000Z,2025-10-01T02:15:00,79.21,BE,energy-charts
2025-10-01T00:30:00.000Z,2025-10-01T02:30:00,72.41,BE,energy-charts
2025-10-01T00:45:00.000Z,2025-10-01T02:45:00,70.72,BE,energy-charts
2025-10-01T01:00:00.000Z,2025-10-01T03:00:00,73.42,BE,energy-charts
2025-10-01T01:15:00.000Z,2025-10-01T03:15:00,73.31,BE,energy-charts
2025-10-01T01:30:00.000Z,2025-10-01T03:30:00,73.82,BE,energy-charts
2025-10-01T01:45:00.000Z,2025-10-01T03:45:00,71.85,BE,energy-charts
2025-10-01T02:00:00.000Z,2025-10-01T04:00:00,75.28,BE,energy-charts
2025-10-01T02:15:00.000Z,2025-10-01T04:15:00,82.07,BE,energy-charts
2025-10-01T02:30:00.000Z,2025-10-01T04:30:00,82.04,BE,energy-charts
2025-10-01T02:45:00.000Z,2025-10-01T04:45:00,66.31,BE,energy-charts
2025-10-01T03:00:00.000Z,2025-10-01T05:00:00,68.24,BE,energy-charts
2025-10-01T03:15:00.000Z,2025-10-01T05:15:00,73.65,BE,energy-charts
2025-10-01T03:30:00.000Z,2025-10-01T05:30:00,79.99,BE,energy-charts
2025-10-01T03:45:00.000Z,2025-10-01T05:45:00,89,BE,energy-charts
2025-10-01T04:00:00.000Z,2025-10-01T06:00:00,58.13,BE,energy-charts
2025-10-01T04:15:00.000Z,2025-10-01T06:15:00,80.81,BE,energy-charts
2025-10-01T04:30:00.000Z,2025-10-01T06:30:00,93.22,BE,energy-charts
2025-10-01T04:45:00.000Z,2025-10-01T06:45:00,112.47,BE,energy-charts
2025-10-01T05:00:00.000Z,2025-10-01T07:00:00,114.48,BE,energy-charts
2025-10-01T05:15:00.000Z,2025-10-01T07:15:00,135.62,BE,energy-charts
2025-10-01T05:30:00.000Z,2025-10-01T07:30:00,141.75,BE,energy-charts
2025-10-01T05:45:00.000Z,2025-10-01T07:45:00,137.8,BE,energy-charts
2025-10-01T06:00:00.000Z,2025-10-01T08:00:00,184.62,BE,energy-charts
2025-10-01T06:15:00.000Z,2025-10-01T08:15:00,139.88,BE,energy-charts
2025-10-01T06:30:00.000Z,2025-10-01T08:30:00,116.15,BE,energy-charts
2025-10-01T06:45:00.000Z,2025-10-01T08:45:00,95.25,BE,energy-charts
2025-10-01T07:00:00.000Z,2025-10-01T09:00:00,135.49,BE,energy-charts
2025-10-01T07:15:00.000Z,2025-10-01T09:15:00,105.01,BE,energy-charts
2025-10-01T07:30:00.000Z,2025-10-01T09:30:00,92.93,BE,energy-charts
2025-10-01T07:45:00.000Z,2025-10-01T09:45:00,71.09,BE,energy-charts
2025-10-01T08:00:00.000Z,2025-10-01T10:00:00,102.53,BE,energy-charts
2025-10-01T08:15:00.000Z,2025-10-01T10:15:00,86.54,BE,energy-charts
2025-10-01T08:30:00.000Z,2025-10-01T10:30:00,76.01,BE,energy-charts
2025-10-01T08:45:00.000Z,2025-10-01T10:45:00,61.62,BE,energy-charts
2025-10-01T09:00:00.000Z,2025-10-01T11:00:00,79.16,BE,energy-charts
2025-10-01T09:15:00.000Z,2025-10-01T11:15:00,67.51,BE,energy-charts
2025-10-01T09:30:00.000Z,2025-10-01T11:30:00,60.54,BE,energy-charts
2025-10-01T09:45:00.000Z,2025-10-01T11:45:00,55.46,BE,energy-charts
2025-10-01T10:00:00.000Z,2025-10-01T12:00:00,61.69,BE,energy-charts
2025-10-01T10:15:00.000Z,2025-10-01T12:15:00,57.42,BE,energy-charts
2025-10-01T10:30:00.000Z,2025-10-01T12:30:00,57.86,BE,energy-charts
2025-10-01T10:45:00.000Z,2025-10-01T12:45:00,57.42,BE,energy-charts
2025-10-01T11:00:00.000Z,2025-10-01T13:00:00,57.09,BE,energy-charts
2025-10-01T11:15:00.000Z,2025-10-01T13:15:00,58.78,BE,energy-charts
2025-10-01T11:30:00.000Z,2025-10-01T13:30:00,60.07,BE,energy-charts
2025-10-01T11:45:00.000Z,2025-10-01T13:45:00,61.14,BE,energy-charts
2025-10-01T12:00:00.000Z,2025-10-01T14:00:00,54.35,BE,energy-charts
2025-10-01T12:15:00.000Z,2025-10-01T14:15:00,60.62,BE,energy-charts
2025-10-01T12:30:00.000Z,2025-10-01T14:30:00,64.4,BE,energy-charts
2025-10-01T12:45:00.000Z,2025-10-01T14:45:00,66.78,BE,energy-charts
2025-10-01T13:00:00.000Z,2025-10-01T15:00:00,53.9,BE,energy-charts
2025-10-01T13:15:00.000Z,2025-10-01T15:15:00,61.69,BE,energy-charts
2025-10-01T13:30:00.000Z,2025-10-01T15:30:00,71.61,BE,energy-charts
2025-10-01T13:45:00.000Z,2025-10-01T15:45:00,81.85,BE,energy-charts
2025-10-01T14:00:00.000Z,2025-10-01T16:00:00,52.11,BE,energy-charts
2025-10-01T14:15:00.000Z,2025-10-01T16:15:00,75.15,BE,energy-charts
2025-10-01T14:30:00.000Z,2025-10-01T16:30:00,89.6,BE,energy-charts
2025-10-01T14:45:00.000Z,2025-10-01T16:45:00,103.56,BE,energy-charts
2025-10-01T15:00:00.000Z,2025-10-01T17:00:00,45.59,BE,energy-charts
2025-10-01T15:15:00.000Z,2025-10-01T17:15:00,72.63,BE,energy-charts
2025-10-01T15:30:00.000Z,2025-10-01T17:30:00,106.97,BE,energy-charts
2025-10-01T15:45:00.000Z,2025-10-01T17:45:00,149.99,BE,energy-charts
2025-10-01T16:00:00.000Z,2025-10-01T18:00:00,111.15,BE,energy-charts
2025-10-01T16:15:00.000Z,2025-10-01T18:15:00,149.99,BE,energy-charts
2025-10-01T16:30:00.000Z,2025-10-01T18:30:00,239.6,BE,energy-charts
2025-10-01T16:45:00.000Z,2025-10-01T18:45:00,317.22,BE,energy-charts
2025-10-01T17:00:00.000Z,2025-10-01T19:00:00,340.79,BE,energy-charts
2025-10-01T17:15:00.000Z,2025-10-01T19:15:00,315.17,BE,energy-charts
2025-10-01T17:30:00.000Z,2025-10-01T19:30:00,281.63,BE,energy-charts
2025-10-01T17:45:00.000Z,2025-10-01T19:45:00,224.72,BE,energy-charts
2025-10-01T18:00:00.000Z,2025-10-01T20:00:00,199.97,BE,energy-charts
2025-10-01T18:15:00.000Z,2025-10-01T20:15:00,147.37,BE,energy-charts
2025-10-01T18:30:00.000Z,2025-10-01T20:30:00,110.58,BE,energy-charts
2025-10-01T18:45:00.000Z,2025-10-01T20:45:00,94.03,BE,energy-charts
2025-10-01T19:00:00.000Z,2025-10-01T21:00:00,112.57,BE,energy-charts
2025-10-01T19:15:00.000Z,2025-10-01T21:15:00,101.03,BE,energy-charts
2025-10-01T19:30:00.000Z,2025-10-01T21:30:00,83.08,BE,energy-charts
2025-10-01T19:45:00.000Z,2025-10-01T21:45:00,63.89,BE,energy-charts
2025-10-01T20:00:00.000Z,2025-10-01T22:00:00,104.9,BE,energy-charts
2025-10-01T20:15:00.000Z,2025-10-01T22:15:00,96.46,BE,energy-charts
2025-10-01T20:30:00.000Z,2025-10-01T22:30:00,95.31,BE,energy-charts
2025-10-01T20:45:00.000Z,2025-10-01T22:45:00,87.92,BE,energy-charts
2025-10-01T21:00:00.000Z,2025-10-01T23:00:00,92.78,BE,energy-charts
2025-10-01T21:15:00.000Z,2025-10-01T23:15:00,86.72,BE,energy-charts
2025-10-01T21:30:00.000Z,2025-10-01T23:30:00,90.26,BE,energy-charts
2025-10-01T21:45:00.000Z,2025-10-01T23:45:00,80.61,BE,energy-charts
2025-10-01T22:00:00.000Z,2025-10-02T00:00:00,98.9,BE,energy-charts
2025-10-01T22:15:00.000Z,2025-10-02T00:15:00,86.8,BE,energy-charts
2025-10-01T22:30:00.000Z,2025-10-02T00:30:00,80.01,BE,energy-charts
2025-10-01T22:45:00.000Z,2025-10-02T00:45:00,75.21,BE,energy-charts
2025-10-01T23:00:00.000Z,2025-10-02T01:00:00,89.1,BE,energy-charts
2025-10-01T23:15:00.000Z,2025-10-02T01:15:00,82.77,BE,energy-charts
2025-10-01T23:30:00.000Z,2025-10-02T01:30:00,79.38,BE,energy-charts
2025-10-01T23:45:00.000Z,2025-10-02T01:45:00,79.9,BE,energy-charts
2025-10-02T00:00:00.000Z,2025-10-02T02:00:00,84.76,BE,energy-charts
2025-10-02T00:15:00.000Z,2025-10-02T02:15:00,77.41,BE,energy-charts
2025-10-02T00:30:00.000Z,2025-10-02T02:30:00,76.18,BE,energy-charts
2025-10-02T00:45:00.000Z,2025-10-02T02:45:00,73.26,BE,energy-charts
2025-10-02T01:00:00.000Z,2025-10-02T03:00:00,76.81,BE,energy-charts
2025-10-02T01:15:00.000Z,2025-10-02T03:15:00,73.3,BE,energy-charts
2025-10-02T01:30:00.000Z,2025-10-02T03:30:00,73.3,BE,energy-charts
2025-10-02T01:45:00.000Z,2025-10-02T03:45:00,68.7,BE,energy-charts
2025-10-02T02:00:00.000Z,2025-10-02T04:00:00,73.6,BE,energy-charts
2025-10-02T02:15:00.000Z,2025-10-02T04:15:00,75.38,BE,energy-charts
2025-10-02T02:30:00.000Z,2025-10-02T04:30:00,80.39,BE,energy-charts
2025-10-02T02:45:00.000Z,2025-10-02T04:45:00,81.42,BE,energy-charts
2025-10-02T03:00:00.000Z,2025-10-02T05:00:00,75.4,BE,energy-charts
2025-10-02T03:15:00.000Z,2025-10-02T05:15:00,82.73,BE,energy-charts
2025-10-02T03:30:00.000Z,2025-10-02T05:30:00,90.17,BE,energy-charts
2025-10-02T03:45:00.000Z,2025-10-02T05:45:00,105.01,BE,energy-charts
2025-10-02T04:00:00.000Z,2025-10-02T06:00:00,67.36,BE,energy-charts
2025-10-02T04:15:00.000Z,2025-10-02T06:15:00,93.36,BE,energy-charts
2025-10-02T04:30:00.000Z,2025-10-02T06:30:00,94.1,BE,energy-charts
2025-10-02T04:45:00.000Z,2025-10-02T06:45:00,122.99,BE,energy-charts
2025-10-02T05:00:00.000Z,2025-10-02T07:00:00,93.79,BE,energy-charts
2025-10-02T05:15:00.000Z,2025-10-02T07:15:00,132.06,BE,energy-charts
2025-10-02T05:30:00.000Z,2025-10-02T07:30:00,137.92,BE,energy-charts
2025-10-02T05:45:00.000Z,2025-10-02T07:45:00,137.13,BE,energy-charts
2025-10-02T06:00:00.000Z,2025-10-02T08:00:00,171.91,BE,energy-charts
2025-10-02T06:15:00.000Z,2025-10-02T08:15:00,144.56,BE,energy-charts
2025-10-02T06:30:00.000Z,2025-10-02T08:30:00,115.2,BE,energy-charts
2025-10-02T06:45:00.000Z,2025-10-02T08:45:00,86.32,BE,energy-charts
2025-10-02T07:00:00.000Z,2025-10-02T09:00:00,121.59,BE,energy-charts
2025-10-02T07:15:00.000Z,2025-10-02T09:15:00,108.11,BE,energy-charts
2025-10-02T07:30:00.000Z,2025-10-02T09:30:00,92.09,BE,energy-charts
2025-10-02T07:45:00.000Z,2025-10-02T09:45:00,70.54,BE,energy-charts
2025-10-02T08:00:00.000Z,2025-10-02T10:00:00,99.12,BE,energy-charts
2025-10-02T08:15:00.000Z,2025-10-02T10:15:00,94.32,BE,energy-charts
2025-10-02T08:30:00.000Z,2025-10-02T10:30:00,81.95,BE,energy-charts
2025-10-02T08:45:00.000Z,2025-10-02T10:45:00,72.25,BE,energy-charts
2025-10-02T09:00:00.000Z,2025-10-02T11:00:00,86.21,BE,energy-charts
2025-10-02T09:15:00.000Z,2025-10-02T11:15:00,75.1,BE,energy-charts
2025-10-02T09:30:00.000Z,2025-10-02T11:30:00,65.17,BE,energy-charts
2025-10-02T09:45:00.000Z,2025-10-02T11:45:00,58.24,BE,energy-charts
2025-10-02T10:00:00.000Z,2025-10-02T12:00:00,62.25,BE,energy-charts
2025-10-02T10:15:00.000Z,2025-10-02T12:15:00,56.07,BE,energy-charts
2025-10-02T10:30:00.000Z,2025-10-02T12:30:00,56.47,BE,energy-charts
2025-10-02T10:45:00.000Z,2025-10-02T12:45:00,53.98,BE,energy-charts
2025-10-02T11:00:00.000Z,2025-10-02T13:00:00,49.77,BE,energy-charts
2025-10-02T11:15:00.000Z,2025-10-02T13:15:00,51.43,BE,energy-charts
2025-10-02T11:30:00.000Z,2025-10-02T13:30:00,51.68,BE,energy-charts
2025-10-02T11:45:00.000Z,2025-10-02T13:45:00,51.33,BE,energy-charts
2025-10-02T12:00:00.000Z,2025-10-02T14:00:00,50.94,BE,energy-charts
2025-10-02T12:15:00.000Z,2025-10-02T14:15:00,54.68,BE,energy-charts
2025-10-02T12:30:00.000Z,2025-10-02T14:30:00,61.08,BE,energy-charts
2025-10-02T12:45:00.000Z,2025-10-02T14:45:00,67.06,BE,energy-charts
2025-10-02T13:00:00.000Z,2025-10-02T15:00:00,51.33,BE,energy-charts
2025-10-02T13:15:00.000Z,2025-10-02T15:15:00,61.43,BE,energy-charts
2025-10-02T13:30:00.000Z,2025-10-02T15:30:00,70.51,BE,energy-charts
2025-10-02T13:45:00.000Z,2025-10-02T15:45:00,80.45,BE,energy-charts
2025-10-02T14:00:00.000Z,2025-10-02T16:00:00,60.1,BE,energy-charts
2025-10-02T14:15:00.000Z,2025-10-02T16:15:00,71.45,BE,energy-charts
2025-10-02T14:30:00.000Z,2025-10-02T16:30:00,82.73,BE,energy-charts
2025-10-02T14:45:00.000Z,2025-10-02T16:45:00,97.01,BE,energy-charts
2025-10-02T15:00:00.000Z,2025-10-02T17:00:00,59.84,BE,energy-charts
2025-10-02T15:15:00.000Z,2025-10-02T17:15:00,58.46,BE,energy-charts
2025-10-02T15:30:00.000Z,2025-10-02T17:30:00,78.58,BE,energy-charts
2025-10-02T15:45:00.000Z,2025-10-02T17:45:00,148.52,BE,energy-charts
2025-10-02T16:00:00.000Z,2025-10-02T18:00:00,74.1,BE,energy-charts
2025-10-02T16:15:00.000Z,2025-10-02T18:15:00,95.83,BE,energy-charts
2025-10-02T16:30:00.000Z,2025-10-02T18:30:00,143.16,BE,energy-charts
2025-10-02T16:45:00.000Z,2025-10-02T18:45:00,187.03,BE,energy-charts
2025-10-02T17:00:00.000Z,2025-10-02T19:00:00,148.8,BE,energy-charts
2025-10-02T17:15:00.000Z,2025-10-02T19:15:00,139.95,BE,energy-charts
2025-10-02T17:30:00.000Z,2025-10-02T19:30:00,129.88,BE,energy-charts
2025-10-02T17:45:00.000Z,2025-10-02T19:45:00,123.2,BE,energy-charts
2025-10-02T18:00:00.000Z,2025-10-02T20:00:00,132.87,BE,energy-charts
2025-10-02T18:15:00.000Z,2025-10-02T20:15:00,101.56,BE,energy-charts
2025-10-02T18:30:00.000Z,2025-10-02T20:30:00,87.45,BE,energy-charts
2025-10-02T18:45:00.000Z,2025-10-02T20:45:00,64.44,BE,energy-charts
2025-10-02T19:00:00.000Z,2025-10-02T21:00:00,98.72,BE,energy-charts
2025-10-02T19:15:00.000Z,2025-10-02T21:15:00,81.3,BE,energy-charts
2025-10-02T19:30:00.000Z,2025-10-02T21:30:00,68.17,BE,energy-charts
2025-10-02T19:45:00.000Z,2025-10-02T21:45:00,42.43,BE,energy-charts
2025-10-02T20:00:00.000Z,2025-10-02T22:00:00,74.26,BE,energy-charts
2025-10-02T20:15:00.000Z,2025-10-02T22:15:00,56.94,BE,energy-charts
2025-10-02T20:30:00.000Z,2025-10-02T22:30:00,78.1,BE,energy-charts
2025-10-02T20:45:00.000Z,2025-10-02T22:45:00,55.5,BE,energy-charts
2025-10-02T21:00:00.000Z,2025-10-02T23:00:00,62.01,BE,energy-charts
2025-10-02T21:15:00.000Z,2025-10-02T23:15:00,51.57,BE,energy-charts
2025-10-02T21:30:00.000Z,2025-10-02T23:30:00,57.27,BE,energy-charts
2025-10-02T21:45:00.000Z,2025-10-02T23:45:00,42.96,BE,energy-charts
2025-10-02T22:00:00.000Z,2025-10-03T00:00:00,72.16,BE,energy-charts
2025-10-02T22:15:00.000Z,2025-10-03T00:15:00,56.59,BE,energy-charts
2025-10-02T22:30:00.000Z,2025-10-03T00:30:00,43.79,BE,energy-charts
2025-10-02T22:45:00.000Z,2025-10-03T00:45:00,33.69,BE,energy-charts
2025-10-02T23:00:00.000Z,2025-10-03T01:00:00,61.59,BE,energy-charts
2025-10-02T23:15:00.000Z,2025-10-03T01:15:00,51.8,BE,energy-charts
2025-10-02T23:30:00.000Z,2025-10-03T01:30:00,45.29,BE,energy-charts
2025-10-02T23:45:00.000Z,2025-10-03T01:45:00,38.14,BE,energy-charts
2025-10-03T00:00:00.000Z,2025-10-03T02:00:00,49.11,BE,energy-charts
2025-10-03T00:15:00.000Z,2025-10-03T02:15:00,55.56,BE,energy-charts
2025-10-03T00:30:00.000Z,2025-10-03T02:30:00,38.55,BE,energy-charts
2025-10-03T00:45:00.000Z,2025-10-03T02:45:00,37.75,BE,energy-charts
2025-10-03T01:00:00.000Z,2025-10-03T03:00:00,53.14,BE,energy-charts
2025-10-03T01:15:00.000Z,2025-10-03T03:15:00,64.61,BE,energy-charts
2025-10-03T01:30:00.000Z,2025-10-03T03:30:00,64.11,BE,energy-charts
2025-10-03T01:45:00.000Z,2025-10-03T03:45:00,62.25,BE,energy-charts
2025-10-03T02:00:00.000Z,2025-10-03T04:00:00,58,BE,energy-charts
2025-10-03T02:15:00.000Z,2025-10-03T04:15:00,59.33,BE,energy-charts
2025-10-03T02:30:00.000Z,2025-10-03T04:30:00,64.22,BE,energy-charts
2025-10-03T02:45:00.000Z,2025-10-03T04:45:00,65.91,BE,energy-charts
2025-10-03T03:00:00.000Z,2025-10-03T05:00:00,35.16,BE,energy-charts
2025-10-03T03:15:00.000Z,2025-10-03T05:15:00,45.89,BE,energy-charts
2025-10-03T03:30:00.000Z,2025-10-03T05:30:00,57.75,BE,energy-charts
2025-10-03T03:45:00.000Z,2025-10-03T05:45:00,45,BE,energy-charts
2025-10-03T04:00:00.000Z,2025-10-03T06:00:00,47.1,BE,energy-charts
2025-10-03T04:15:00.000Z,2025-10-03T06:15:00,54.46,BE,energy-charts
2025-10-03T04:30:00.000Z,2025-10-03T06:30:00,79.41,BE,energy-charts
2025-10-03T04:45:00.000Z,2025-10-03T06:45:00,79.62,BE,energy-charts
2025-10-03T05:00:00.000Z,2025-10-03T07:00:00,77.82,BE,energy-charts
2025-10-03T05:15:00.000Z,2025-10-03T07:15:00,91.33,BE,energy-charts
2025-10-03T05:30:00.000Z,2025-10-03T07:30:00,94.09,BE,energy-charts
2025-10-03T05:45:00.000Z,2025-10-03T07:45:00,97.58,BE,energy-charts
2025-10-03T06:00:00.000Z,2025-10-03T08:00:00,122.98,BE,energy-charts
2025-10-03T06:15:00.000Z,2025-10-03T08:15:00,113.43,BE,energy-charts
2025-10-03T06:30:00.000Z,2025-10-03T08:30:00,102.97,BE,energy-charts
2025-10-03T06:45:00.000Z,2025-10-03T08:45:00,74.48,BE,energy-charts
2025-10-03T07:00:00.000Z,2025-10-03T09:00:00,126.44,BE,energy-charts
2025-10-03T07:15:00.000Z,2025-10-03T09:15:00,107.96,BE,energy-charts
2025-10-03T07:30:00.000Z,2025-10-03T09:30:00,90.73,BE,energy-charts
2025-10-03T07:45:00.000Z,2025-10-03T09:45:00,63.65,BE,energy-charts
2025-10-03T08:00:00.000Z,2025-10-03T10:00:00,114.38,BE,energy-charts
2025-10-03T08:15:00.000Z,2025-10-03T10:15:00,79.42,BE,energy-charts
2025-10-03T08:30:00.000Z,2025-10-03T10:30:00,65.4,BE,energy-charts
2025-10-03T08:45:00.000Z,2025-10-03T10:45:00,54.52,BE,energy-charts
2025-10-03T09:00:00.000Z,2025-10-03T11:00:00,75.52,BE,energy-charts
2025-10-03T09:15:00.000Z,2025-10-03T11:15:00,63.6,BE,energy-charts
2025-10-03T09:30:00.000Z,2025-10-03T11:30:00,55.94,BE,energy-charts
2025-10-03T09:45:00.000Z,2025-10-03T11:45:00,49.67,BE,energy-charts
2025-10-03T10:00:00.000Z,2025-10-03T12:00:00,55.23,BE,energy-charts
2025-10-03T10:15:00.000Z,2025-10-03T12:15:00,52.14,BE,energy-charts
2025-10-03T10:30:00.000Z,2025-10-03T12:30:00,47.21,BE,energy-charts
2025-10-03T10:45:00.000Z,2025-10-03T12:45:00,41.53,BE,energy-charts
2025-10-03T11:00:00.000Z,2025-10-03T13:00:00,62.51,BE,energy-charts
2025-10-03T11:15:00.000Z,2025-10-03T13:15:00,58.94,BE,energy-charts
2025-10-03T11:30:00.000Z,2025-10-03T13:30:00,48.33,BE,energy-charts
2025-10-03T11:45:00.000Z,2025-10-03T13:45:00,39.24,BE,energy-charts
2025-10-03T12:00:00.000Z,2025-10-03T14:00:00,54.95,BE,energy-charts
2025-10-03T12:15:00.000Z,2025-10-03T14:15:00,45.86,BE,energy-charts
2025-10-03T12:30:00.000Z,2025-10-03T14:30:00,42.68,BE,energy-charts
2025-10-03T12:45:00.000Z,2025-10-03T14:45:00,40.95,BE,energy-charts
2025-10-03T13:00:00.000Z,2025-10-03T15:00:00,32.98,BE,energy-charts
2025-10-03T13:15:00.000Z,2025-10-03T15:15:00,40.69,BE,energy-charts
2025-10-03T13:30:00.000Z,2025-10-03T15:30:00,57.01,BE,energy-charts
2025-10-03T13:45:00.000Z,2025-10-03T15:45:00,65.7,BE,energy-charts
2025-10-03T14:00:00.000Z,2025-10-03T16:00:00,38.78,BE,energy-charts
2025-10-03T14:15:00.000Z,2025-10-03T16:15:00,48.01,BE,energy-charts
2025-10-03T14:30:00.000Z,2025-10-03T16:30:00,69.4,BE,energy-charts
2025-10-03T14:45:00.000Z,2025-10-03T16:45:00,84.77,BE,energy-charts
2025-10-03T15:00:00.000Z,2025-10-03T17:00:00,43.5,BE,energy-charts
2025-10-03T15:15:00.000Z,2025-10-03T17:15:00,63.75,BE,energy-charts
2025-10-03T15:30:00.000Z,2025-10-03T17:30:00,75.35,BE,energy-charts
2025-10-03T15:45:00.000Z,2025-10-03T17:45:00,98.23,BE,energy-charts
2025-10-03T16:00:00.000Z,2025-10-03T18:00:00,62.63,BE,energy-charts
2025-10-03T16:15:00.000Z,2025-10-03T18:15:00,70.47,BE,energy-charts
2025-10-03T16:30:00.000Z,2025-10-03T18:30:00,84.39,BE,energy-charts
2025-10-03T16:45:00.000Z,2025-10-03T18:45:00,92.41,BE,energy-charts
2025-10-03T17:00:00.000Z,2025-10-03T19:00:00,76.83,BE,energy-charts
2025-10-03T17:15:00.000Z,2025-10-03T19:15:00,74.46,BE,energy-charts
2025-10-03T17:30:00.000Z,2025-10-03T19:30:00,81.7,BE,energy-charts
2025-10-03T17:45:00.000Z,2025-10-03T19:45:00,78.99,BE,energy-charts
2025-10-03T18:00:00.000Z,2025-10-03T20:00:00,92.2,BE,energy-charts
2025-10-03T18:15:00.000Z,2025-10-03T20:15:00,57.91,BE,energy-charts
2025-10-03T18:30:00.000Z,2025-10-03T20:30:00,55.64,BE,energy-charts
2025-10-03T18:45:00.000Z,2025-10-03T20:45:00,30.8,BE,energy-charts
2025-10-03T19:00:00.000Z,2025-10-03T21:00:00,70.62,BE,energy-charts
2025-10-03T19:15:00.000Z,2025-10-03T21:15:00,43.52,BE,energy-charts
2025-10-03T19:30:00.000Z,2025-10-03T21:30:00,35.92,BE,energy-charts
2025-10-03T19:45:00.000Z,2025-10-03T21:45:00,14.59,BE,energy-charts
2025-10-03T20:00:00.000Z,2025-10-03T22:00:00,35.07,BE,energy-charts
2025-10-03T20:15:00.000Z,2025-10-03T22:15:00,19,BE,energy-charts
2025-10-03T20:30:00.000Z,2025-10-03T22:30:00,20.48,BE,energy-charts
2025-10-03T20:45:00.000Z,2025-10-03T22:45:00,18.46,BE,energy-charts
2025-10-03T21:00:00.000Z,2025-10-03T23:00:00,25.42,BE,energy-charts
2025-10-03T21:15:00.000Z,2025-10-03T23:15:00,10.54,BE,energy-charts
2025-10-03T21:30:00.000Z,2025-10-03T23:30:00,8.44,BE,energy-charts
2025-10-03T21:45:00.000Z,2025-10-03T23:45:00,4.02,BE,energy-charts
2025-10-03T22:00:00.000Z,2025-10-04T00:00:00,5.94,BE,energy-charts
2025-10-03T22:15:00.000Z,2025-10-04T00:15:00,2.13,BE,energy-charts
2025-10-03T22:30:00.000Z,2025-10-04T00:30:00,1.24,BE,energy-charts
2025-10-03T22:45:00.000Z,2025-10-04T00:45:00,0.71,BE,energy-charts
2025-10-03T23:00:00.000Z,2025-10-04T01:00:00,0.84,BE,energy-charts
2025-10-03T23:15:00.000Z,2025-10-04T01:15:00,0.84,BE,energy-charts
2025-10-03T23:30:00.000Z,2025-10-04T01:30:00,-2.72,BE,energy-charts
2025-10-03T23:45:00.000Z,2025-10-04T01:45:00,-4.07,BE,energy-charts
2025-10-04T00:00:00.000Z,2025-10-04T02:00:00,-2.21,BE,energy-charts
2025-10-04T00:15:00.000Z,2025-10-04T02:15:00,-3.18,BE,energy-charts
2025-10-04T00:30:00.000Z,2025-10-04T02:30:00,-4.04,BE,energy-charts
2025-10-04T00:45:00.000Z,2025-10-04T02:45:00,-4.09,BE,energy-charts
2025-10-04T01:00:00.000Z,2025-10-04T03:00:00,-4.54,BE,energy-charts
2025-10-04T01:15:00.000Z,2025-10-04T03:15:00,-4.5,BE,energy-charts
2025-10-04T01:30:00.000Z,2025-10-04T03:30:00,-4.64,BE,energy-charts
2025-10-04T01:45:00.000Z,2025-10-04T03:45:00,-4.68,BE,energy-charts
2025-10-04T02:00:00.000Z,2025-10-04T04:00:00,-4.68,BE,energy-charts
2025-10-04T02:15:00.000Z,2025-10-04T04:15:00,-4.7,BE,energy-charts
2025-10-04T02:30:00.000Z,2025-10-04T04:30:00,-4.79,BE,energy-charts
2025-10-04T02:45:00.000Z,2025-10-04T04:45:00,-5,BE,energy-charts
2025-10-04T03:00:00.000Z,2025-10-04T05:00:00,-4.65,BE,energy-charts
2025-10-04T03:15:00.000Z,2025-10-04T05:15:00,-4.73,BE,energy-charts
2025-10-04T03:30:00.000Z,2025-10-04T05:30:00,-4.93,BE,energy-charts
2025-10-04T03:45:00.000Z,2025-10-04T05:45:00,-5.47,BE,energy-charts
2025-10-04T04:00:00.000Z,2025-10-04T06:00:00,-3.29,BE,energy-charts
2025-10-04T04:15:00.000Z,2025-10-04T06:15:00,-4.06,BE,energy-charts
2025-10-04T04:30:00.000Z,2025-10-04T06:30:00,-4.18,BE,energy-charts
